subject,file,N_target,kind,frames,shape_p50_diff_mean,shape_p90_diff_mean,centroid_drift_mean,nn_p95_mean,unique_ratio_mean,max_dup_p95,jitter_base,jitter_fps,jitter_wrs
A,Jalan58.csv,48,fps_up,66,0.007167741430528236,0.04939063767140571,0.03572629452118593,0.0,0.49589646464646453,13.75,0.6400202512741089,0.6300507187843323,0.6343662738800049
A,Jalan58.csv,48,wrs_overall,119,0.012736120707347613,0.042854768350845625,0.03173444196660103,0.025038222981108596,0.7204131652661064,13.0,0.6400202512741089,0.6300507187843323,0.6343662738800049
A,Jalan58.csv,48,wrs_down,53,0.01967032886338684,0.0347157612724123,0.0267634557665519,0.05621789688211176,1.0,1.0,0.6400202512741089,0.6300507187843323,0.6343662738800049
A,Jalan58.csv,48,wrs_up,66,0.007167741430528236,0.04939063767140571,0.03572629452118593,0.0,0.49589646464646453,13.75,0.6400202512741089,0.6300507187843323,0.6343662738800049
A,Jalan59.csv,48,fps_overall,117,0.011050156596252043,0.04229402649096955,0.039396877933898546,0.01243288676184158,0.7508903133903135,10.199999999999989,0.5810258984565735,0.5930347442626953,0.5941385626792908
A,Jalan59.csv,48,fps_down,60,0.010384535354872545,0.05325651804606131,0.04069495809574922,0.02424412918559108,1.0,1.0,0.5810258984565735,0.5930347442626953,0.5941385626792908
A,Jalan59.csv,48,fps_up,57,0.01175081053454625,0.03075456169613613,0.038030477763529406,0.0,0.48866959064327486,13.199999999999996,0.5810258984565735,0.5930347442626953,0.5941385626792908
A,Jalan59.csv,48,wrs_overall,117,0.010703219037152763,0.02475154519590555,0.030923302568948995,0.02485841614268047,0.7508903133903135,10.199999999999989,0.5810258984565735,0.5930347442626953,0.5941385626792908
A,Jalan59.csv,48,wrs_down,60,0.009708007114628952,0.019048679520686496,0.0241714861340976,0.048473911478226904,1.0,1.0,0.5810258984565735,0.5930347442626953,0.5941385626792908
A,Jalan59.csv,48,wrs_up,57,0.01175081053454625,0.03075456169613613,0.038030477763529406,0.0,0.48866959064327486,13.199999999999996,0.5810258984565735,0.5930347442626953,0.5941385626792908
A,Jalan6.csv,48,fps_overall,71,0.0101743006790188,0.06987576314681004,0.034525706314704786,0.007550743108589121,0.5897887323943662,13.0,0.5039962530136108,0.4999198615550995,0.5022664070129395
A,Jalan6.csv,48,fps_down,17,0.008892880204845877,0.00968080171767407,0.018735886113170314,0.0315354565123428,1.0,1.0,0.5039962530136108,0.4999198615550995,0.5022664070129395
A,Jalan6.csv,48,fps_up,51,0.01119992911231284,0.09405108929849126,0.04181990361608127,0.0,0.4289215686274509,13.5,0.5039962530136108,0.4999198615550995,0.5022664070129395
A,Jalan6.csv,48,wrs_overall,71,0.01050810264029973,0.06969924949004608,0.03300569660659932,0.010707577949050136,0.5897887323943662,13.0,0.5039962530136108,0.4999198615550995,0.5022664070129395
A,Jalan6.csv,48,wrs_down,17,0.010286994278430939,0.008943597621777488,0.012387610273435712,0.04471988437544469,1.0,1.0,0.5039962530136108,0.4999198615550995,0.5022664070129395
A,Jalan6.csv,48,wrs_up,51,0.01119992911231284,0.09405108929849126,0.04181990361608127,0.0,0.4289215686274509,13.5,0.5039962530136108,0.4999198615550995,0.5022664070129395
A,Jalan60.csv,48,fps_overall,118,0.01330398163616152,0.07120810125843957,0.031317049690711675,0.003927162448206561,0.4786370056497175,14.0,0.490139901638031,0.4798456132411957,0.48006317019462585
A,Jalan60.csv,48,fps_down,13,0.008239630323189955,0.028052046207281484,0.024637114471541002,0.03564655145295187,1.0,1.0,0.490139901638031,0.4798456132411957,0.48006317019462585
A,Jalan60.csv,48,fps_up,104,0.014064948450630674,0.07728730142116548,0.032453167070903316,0.0,0.40845352564102566,14.0,0.490139901638031,0.4798456132411957,0.48006317019462585
A,Jalan60.csv,48,wrs_overall,118,0.01282953346242844,0.07049589864278247,0.030464555000712684,0.0053297700803968074,0.4786370056497175,14.0,0.490139901638031,0.4798456132411957,0.48006317019462585
A,Jalan60.csv,48,wrs_down,13,0.0039331007462281445,0.021587437849778627,0.01689908574693478,0.04837791303744794,1.0,1.0,0.490139901638031,0.4798456132411957,0.48006317019462585
A,Jalan60.csv,48,wrs_up,104,0.014064948450630674,0.07728730142116548,0.032453167070903316,0.0,0.40845352564102566,14.0,0.490139901638031,0.4798456132411957,0.48006317019462585
A,Jalan61.csv,48,fps_overall,141,0.009181083120564197,0.028103137565842727,0.03310114413446991,0.009868159207315288,0.700354609929078,11.0,0.5715681910514832,0.5730969905853271,0.5803307294845581
A,Jalan61.csv,48,fps_down,52,0.012256196700036526,0.01425984298380527,0.03001171476297224,0.026757893235220303,1.0,1.0,0.5715681910514832,0.5730969905853271,0.5803307294845581
A,Jalan61.csv,48,fps_up,88,0.007468301040882414,0.036602620018476716,0.035302865400973875,0.0,0.5198863636363636,11.0,0.5715681910514832,0.5730969905853271,0.5803307294845581
A,Jalan61.csv,48,wrs_overall,141,0.008619693973174332,0.03058301173414736,0.029620563248931992,0.017479296571745895,0.700354609929078,11.0,0.5715681910514832,0.5730969905853271,0.5803307294845581
A,Jalan61.csv,48,wrs_down,52,0.010733968434998622,0.020984117170938992,0.020573985823340572,0.04739578493492637,1.0,1.0,0.5715681910514832,0.5730969905853271,0.5803307294845581
A,Jalan61.csv,48,wrs_up,88,0.007468301040882414,0.036602620018476716,0.035302865400973875,0.0,0.5198863636363636,11.0,0.5715681910514832,0.5730969905853271,0.5803307294845581
A,Jalan62.csv,48,fps_overall,132,0.014327542094344442,0.03321252615953037,0.025086653388853214,0.013785514747863745,0.827020202020202,6.0,0.6673272848129272,0.6669708490371704,0.6622448563575745
A,Jalan62.csv,48,fps_down,76,0.01776797128351111,0.03442867716872386,0.027658624133389247,0.02394326245681598,1.0,1.0,0.6673272848129272,0.6669708490371704,0.6622448563575745
A,Jalan62.csv,48,fps_up,55,0.009833995252847672,0.03213589069518172,0.021988778421655298,0.0,0.5848484848484848,10.0,0.6673272848129272,0.6669708490371704,0.6622448563575745
A,Jalan62.csv,48,wrs_overall,132,0.015560951450783195,0.02159273465813108,0.024778012534652866,0.03119237871484313,0.827020202020202,6.0,0.6673272848129272,0.6669708490371704,0.6622448563575745
A,Jalan62.csv,48,wrs_down,76,0.019910208586799472,0.014246934034714583,0.027122563702409695,0.05417623671525386,1.0,1.0,0.6673272848129272,0.6669708490371704,0.6622448563575745
A,Jalan62.csv,48,wrs_up,55,0.009833995252847672,0.03213589069518172,0.021988778421655298,0.0,0.5848484848484848,10.0,0.6673272848129272,0.6669708490371704,0.6622448563575745
A,Jalan63.csv,48,fps_overall,332,0.010235335509550858,0.048883013431745774,0.03042243986673855,0.011837735148492973,0.6597640562248996,14.0,0.6482779383659363,0.648844301700592,0.6502175331115723
A,Jalan63.csv,48,fps_down,128,0.00888603285420686,0.018230833479901856,0.02076056638816226,0.030704125541403653,1.0,1.0,0.6482779383659363,0.648844301700592,0.6502175331115723
A,Jalan63.csv,48,fps_up,201,0.011247359123544314,0.06913240683538387,0.03702934098543497,0.0,0.4380182421227198,15.0,0.6482779383659363,0.648844301700592,0.6502175331115723
A,Jalan63.csv,48,wrs_overall,332,0.009505295924034464,0.049477585019117316,0.02899942183810993,0.019190888048780694,0.6597640562248996,14.0,0.6482779383659363,0.648844301700592,0.6502175331115723
A,Jalan63.csv,48,wrs_down,128,0.00699249267927371,0.019773003534646807,0.017069613376406778,0.049776365876524925,1.0,1.0,0.6482779383659363,0.648844301700592,0.6502175331115723
A,Jalan63.csv,48,wrs_up,201,0.011247359123544314,0.06913240683538387,0.03702934098543497,0.0,0.4380182421227198,15.0,0.6482779383659363,0.648844301700592,0.6502175331115723
A,Jalan64.csv,48,fps_overall,310,0.009157205240861062,0.04593261429859749,0.03168937984474694,0.010564064753797774,0.6557795698924731,13.0,0.5890030264854431,0.5892177224159241,0.5901321768760681
A,Jalan64.csv,48,fps_down,120,0.008917756658047438,0.011840549316257276,0.029726453272936246,0.027290500613977583,1.0,1.0,0.5890030264854431,0.5892177224159241,0.5901321768760681
A,Jalan64.csv,48,fps_up,188,0.009407461838836366,0.06818215167348056,0.033279432761272355,0.0,0.4324024822695035,13.0,0.5890030264854431,0.5892177224159241,0.5901321768760681
A,Jalan64.csv,48,wrs_overall,310,0.009681526102846668,0.04671373808816557,0.030221400025203043,0.019163125457291343,0.6557795698924731,13.0,0.5890030264854431,0.5892177224159241,0.5901321768760681
A,Jalan64.csv,48,wrs_down,120,0.010272252218176922,0.01385845243930817,0.025934172072447838,0.049504740764669306,1.0,1.0,0.5890030264854431,0.5892177224159241,0.5901321768760681
A,Jalan64.csv,48,wrs_up,188,0.009407461838836366,0.06818215167348056,0.033279432761272355,0.0,0.4324024822695035,13.0,0.5890030264854431,0.5892177224159241,0.5901321768760681
A,Jalan65.csv,48,fps_overall,207,0.012725871767182857,0.043352053512409686,0.03671937474558031,0.012967466112108441,0.7913647342995169,11.0,0.6440324187278748,0.6487160921096802,0.647321343421936
A,Jalan65.csv,48,fps_down,110,0.014818532460115172,0.03213209634477449,0.03731283147353679,0.0244024135018768,1.0,1.0,0.6440324187278748,0.6487160921096802,0.647321343421936
A,Jalan65.csv,48,fps_up,95,0.010570704054675605,0.05725625767519589,0.03680525379206397,0.0,0.5453947368421052,12.0,0.6440324187278748,0.6487160921096802,0.647321343421936
A,Jalan65.csv,48,wrs_overall,207,0.010148562643910952,0.03977406145869819,0.03281973245112756,0.026048351997039504,0.7913647342995169,11.0,0.6440324187278748,0.6487160921096802,0.647321343421936
A,Jalan65.csv,48,wrs_down,110,0.009968505291776224,0.02539896584369923,0.02997441370124844,0.049018262394428885,1.0,1.0,0.6440324187278748,0.6487160921096802,0.647321343421936
A,Jalan65.csv,48,wrs_up,95,0.010570704054675605,0.05725625767519589,0.03680525379206397,0.0,0.5453947368421052,12.0,0.6440324187278748,0.6487160921096802,0.647321343421936
A,Jalan66.csv,48,fps_overall,179,0.01163963012022679,0.041831927500956594,0.03473037329772956,0.020407704098226877,0.8670856610800743,6.299999999999983,0.6061671376228333,0.6013883352279663,0.6036341190338135
A,Jalan66.csv,48,fps_down,119,0.0102839050736247,0.04621495772309668,0.039105699720455946,0.03069730280321522,1.0,1.0,0.6061671376228333,0.6013883352279663,0.6036341190338135
A,Jalan66.csv,48,fps_up,59,0.01457134047049587,0.03370059412919872,0.026494212772192088,0.0,0.5967514124293785,12.099999999999994,0.6061671376228333,0.6013883352279663,0.6036341190338135
A,Jalan66.csv,48,wrs_overall,179,0.011171355635427229,0.03881556267678405,0.02776284045318672,0.03866485194875461,0.8670856610800743,6.299999999999983,0.6061671376228333,0.6013883352279663,0.6036341190338135
A,Jalan66.csv,48,wrs_down,119,0.009579525806573258,0.04167773668505563,0.02862512510555538,0.05815973528426114,1.0,1.0,0.6061671376228333,0.6013883352279663,0.6036341190338135
A,Jalan66.csv,48,wrs_up,59,0.01457134047049587,0.03370059412919872,0.026494212772192088,0.0,0.5967514124293785,12.099999999999994,0.6061671376228333,0.6013883352279663,0.6036341190338135
A,Jalan67.csv,48,fps_overall,273,0.012229219474744448,0.06759805687235815,0.03547238657547796,0.010617698285179056,0.6659798534798534,13.399999999999977,0.6353667974472046,0.6335553526878357,0.6324588060379028
A,Jalan67.csv,48,fps_down,108,0.010523294478102966,0.025492333510407722,0.024577547405863664,0.026839181776424838,1.0,1.0,0.6353667974472046,0.6335553526878357,0.6324588060379028
A,Jalan67.csv,48,fps_up,161,0.013677398217205676,0.09752234476415986,0.04366202742405097,0.0,0.43361801242236025,14.0,0.6353667974472046,0.6335553526878357,0.6324588060379028
A,Jalan67.csv,48,wrs_overall,273,0.011260921428928445,0.06355462784677621,0.03405092473588747,0.01966207891024913,0.6659798534798534,13.399999999999977,0.6353667974472046,0.6335553526878357,0.6324588060379028
A,Jalan67.csv,48,wrs_down,108,0.008075652195623628,0.015271443473520082,0.020984407755787724,0.049701366134240844,1.0,1.0,0.6353667974472046,0.6335553526878357,0.6324588060379028
A,Jalan67.csv,48,wrs_up,161,0.013677398217205676,0.09752234476415986,0.04366202742405097,0.0,0.43361801242236025,14.0,0.6353667974472046,0.6335553526878357,0.6324588060379028
A,Jalan68.csv,48,fps_overall,202,0.014457165678538898,0.06163719056708975,0.03540749639782151,0.016102447812069938,0.7686674917491749,11.0,0.5665395855903625,0.5653889775276184,0.5713608264923096
A,Jalan68.csv,48,fps_down,103,0.01460462338426738,0.028708660877445436,0.032712709111188655,0.03157955784503036,1.0,1.0,0.5665395855903625,0.5653889775276184,0.5713608264923096
A,Jalan68.csv,48,fps_up,96,0.01475074227588872,0.09889292108515883,0.03940526285320326,0.0,0.5132378472222222,13.0,0.5665395855903625,0.5653889775276184,0.5713608264923096
A,Jalan68.csv,48,wrs_overall,202,0.015189665673982979,0.07147239131650113,0.035169877023735814,0.032086753456188145,0.7686674917491749,11.0,0.5665395855903625,0.5653889775276184,0.5713608264923096
A,Jalan68.csv,48,wrs_down,103,0.016041176773390724,0.04799711283260175,0.032246698299874955,0.0629274193995146,1.0,1.0,0.5665395855903625,0.5653889775276184,0.5713608264923096
A,Jalan68.csv,48,wrs_up,96,0.01475074227588872,0.09889292108515883,0.03940526285320326,0.0,0.5132378472222222,13.0,0.5665395855903625,0.5653889775276184,0.5713608264923096
A,Jalan69.csv,48,fps_overall,158,0.01516414477336633,0.023477138069611558,0.03435780033410256,0.01953070928223873,0.8506065400843883,8.0,0.6247942447662354,0.6158815622329712,0.6254215240478516
A,Jalan69.csv,48,fps_down,107,0.01477642242457265,0.02227459623713361,0.03251122901429396,0.028839738940128215,1.0,1.0,0.6247942447662354,0.6158815622329712,0.6254215240478516
A,Jalan69.csv,48,fps_up,49,0.01662974846454299,0.027061347298476132,0.03979246833181123,0.0,0.5182823129251701,11.599999999999994,0.6247942447662354,0.6158815622329712,0.6254215240478516
A,Jalan69.csv,48,wrs_overall,158,0.013145688650068602,0.030798633057105312,0.032441443264855756,0.035696690251760144,0.8506065400843883,8.0,0.6247942447662354,0.6158815622329712,0.6254215240478516
A,Jalan69.csv,48,wrs_down,107,0.011795898429422734,0.033085775751376716,0.02968146810830336,0.052711000558673844,1.0,1.0,0.6247942447662354,0.6158815622329712,0.6254215240478516
A,Jalan69.csv,48,wrs_up,49,0.01662974846454299,0.027061347298476132,0.03979246833181123,0.0,0.5182823129251701,11.599999999999994,0.6247942447662354,0.6158815622329712,0.6254215240478516
A,Jalan7.csv,48,fps_overall,87,0.01311004369508946,0.04264852243593373,0.037299198430331276,0.00885139220532215,0.6458333333333333,12.0,0.5705162286758423,0.5755658745765686,0.5639325380325317
A,Jalan7.csv,48,fps_down,30,0.015786421298980714,0.024325112551450777,0.025506207222739854,0.025669037395434233,1.0,1.0,0.5705162286758423,0.5755658745765686,0.5639325380325317
A,Jalan7.csv,48,fps_up,57,0.011701423903567749,0.052292422375135275,0.04350603590801097,0.0,0.4594298245614036,12.199999999999996,0.5705162286758423,0.5755658745765686,0.5639325380325317
A,Jalan7.csv,48,wrs_overall,87,0.010463412572768912,0.03734630039711111,0.035672719643890176,0.017147236937602183,0.6458333333333333,12.0,0.5705162286758423,0.5755658745765686,0.5639325380325317
A,Jalan7.csv,48,wrs_down,30,0.008111191044251124,0.008948668638865167,0.02078941874206066,0.04972698711904634,1.0,1.0,0.5705162286758423,0.5755658745765686,0.5639325380325317
A,Jalan7.csv,48,wrs_up,57,0.011701423903567749,0.052292422375135275,0.04350603590801097,0.0,0.4594298245614036,12.199999999999996,0.5705162286758423,0.5755658745765686,0.5639325380325317
A,Jalan70.csv,48,fps_overall,133,0.011570211611968233,0.050540020972266224,0.04305727602091191,0.0210337726239254,0.8374060150375939,9.0,0.5892953276634216,0.577378511428833,0.5901289582252502
A,Jalan70.csv,48,fps_down,85,0.013316308882306603,0.03038903825423304,0.0428557026802617,0.03291166775273033,1.0,1.0,0.5892953276634216,0.577378511428833,0.5901289582252502
A,Jalan70.csv,48,fps_up,46,0.008846780204254648,0.08997292473264348,0.04530180397737042,0.0,0.5298913043478262,12.0,0.5892953276634216,0.577378511428833,0.5901289582252502
A,Jalan70.csv,48,wrs_overall,133,0.01227672087182676,0.052438203183779994,0.037155092952079735,0.03917411108833605,0.8374060150375939,9.0,0.5892953276634216,0.577378511428833,0.5901289582252502
A,Jalan70.csv,48,wrs_down,85,0.014421788077144062,0.03335913512636632,0.03362052211373606,0.06129596205586701,1.0,1.0,0.5892953276634216,0.577378511428833,0.5901289582252502
A,Jalan70.csv,48,wrs_up,46,0.008846780204254648,0.08997292473264348,0.04530180397737042,0.0,0.5298913043478262,12.0,0.5892953276634216,0.577378511428833,0.5901289582252502
A,Jalan71.csv,48,fps_overall,534,0.010533372010017156,0.05875178809497458,0.041190390825103305,0.006672043480795647,0.5979244694132334,13.0,0.6364859938621521,0.6377894282341003,0.6377134919166565
A,Jalan71.csv,48,fps_down,147,0.011334493933689026,0.034594537915826666,0.03672694772969754,0.02423721917513521,1.0,1.0,0.6364859938621521,0.6377894282341003,0.6377134919166565
A,Jalan71.csv,48,fps_up,378,0.010472619166922948,0.06954512637325372,0.04390689784216833,0.0,0.4319885361552027,14.0,0.6364859938621521,0.6377894282341003,0.6377134919166565
A,Jalan71.csv,48,wrs_overall,534,0.009028396209918159,0.061038530184032685,0.03639214501503858,0.010909170421536524,0.5979244694132334,13.0,0.6364859938621521,0.6377894282341003,0.6377134919166565
A,Jalan71.csv,48,wrs_down,147,0.005867438986390626,0.0429014785658745,0.01929658539925835,0.03962923132721432,1.0,1.0,0.6364859938621521,0.6377894282341003,0.6377134919166565
A,Jalan71.csv,48,wrs_up,378,0.010472619166922948,0.06954512637325372,0.04390689784216833,0.0,0.4319885361552027,14.0,0.6364859938621521,0.6377894282341003,0.6377134919166565
A,Jalan72.csv,48,fps_overall,538,0.011819741373611648,0.05128905596176933,0.034295655263771326,0.013688423621116282,0.723590458488228,12.0,0.6712799072265625,0.6730669736862183,0.6736441254615784
A,Jalan72.csv,48,fps_down,244,0.01385662101636656,0.032914484164021124,0.0387482554938064,0.03018185208262524,1.0,1.0,0.6712799072265625,0.6730669736862183,0.6736441254615784
A,Jalan72.csv,48,fps_up,290,0.010268983900033194,0.0674564757634853,0.0310223730738628,0.0,0.48721264367816086,13.0,0.6712799072265625,0.6730669736862183,0.6736441254615784
A,Jalan72.csv,48,wrs_overall,538,0.0104041743303431,0.05208076791193846,0.02942678814651756,0.025157835504202013,0.723590458488228,12.0,0.6712799072265625,0.6730669736862183,0.6736441254615784
A,Jalan72.csv,48,wrs_down,244,0.010735411716044927,0.03466014411972193,0.028012802587730475,0.05547096516910116,1.0,1.0,0.6712799072265625,0.6730669736862183,0.6736441254615784
A,Jalan72.csv,48,wrs_up,290,0.010268983900033194,0.0674564757634853,0.0310223730738628,0.0,0.48721264367816086,13.0,0.6712799072265625,0.6730669736862183,0.6736441254615784
A,Jalan8.csv,48,fps_overall,55,0.0053950107910416345,0.02486784437840638,0.031234592497772114,0.00783145199070665,0.7886363636363635,9.0,0.8094755411148071,0.826436460018158,0.8310844898223877
A,Jalan8.csv,48,fps_down,29,0.004416021293607251,0.02609067196989884,0.02106026410735373,0.01485275377547813,1.0,1.0,0.8094755411148071,0.826436460018158,0.8310844898223877
A,Jalan8.csv,48,fps_up,25,0.006746439039707184,0.024444078147411386,0.044286197130568326,0.0,0.535,10.599999999999994,0.8094755411148071,0.826436460018158,0.8310844898223877
A,Jalan8.csv,48,wrs_overall,55,0.006083012778650631,0.015345490385185602,0.02893484063150192,0.015311417868315066,0.7886363636363635,9.0,0.8094755411148071,0.826436460018158,0.8310844898223877
A,Jalan8.csv,48,wrs_down,29,0.005720852649417417,0.008031035086204256,0.016698665740289564,0.029038895957149258,1.0,1.0,0.8094755411148071,0.826436460018158,0.8310844898223877
A,Jalan8.csv,48,wrs_up,25,0.006746439039707184,0.024444078147411386,0.044286197130568326,0.0,0.535,10.599999999999994,0.8094755411148071,0.826436460018158,0.8310844898223877
A,Jalan9.csv,48,fps_overall,73,0.015803348528195735,0.08224157882879858,0.03331274253297087,0.005838388063044007,0.5353881278538813,14.0,0.374848872423172,0.38700440526008606,0.3835512399673462
A,Jalan9.csv,48,fps_down,11,0.0071567154743454675,0.009030794013630288,0.04506287317384373,0.03874566623656477,1.0,1.0,0.374848872423172,0.38700440526008606,0.3835512399673462
A,Jalan9.csv,48,fps_up,62,0.017337428586136912,0.09523058903794136,0.03122804193539665,0.0,0.4529569892473119,14.0,0.374848872423172,0.38700440526008606,0.3835512399673462
A,Jalan9.csv,48,wrs_overall,73,0.01591921914113711,0.08328608458172784,0.029426554254613407,0.007849560437953906,0.5353881278538813,14.0,0.374848872423172,0.38700440526008606,0.3835512399673462
A,Jalan9.csv,48,wrs_down,11,0.007925674996592781,0.01596251401034268,0.019272714599289677,0.05209253745187592,1.0,1.0,0.374848872423172,0.38700440526008606,0.3835512399673462
A,Jalan9.csv,48,wrs_up,62,0.017337428586136912,0.09523058903794136,0.03122804193539665,0.0,0.4529569892473119,14.0,0.374848872423172,0.38700440526008606,0.3835512399673462
B,Jalan1.csv,48,fps_overall,94,0.008141682681409603,0.055069533703809084,0.03562374834585538,0.010365640330781788,0.6835106382978723,11.0,0.5220167636871338,0.5141142010688782,0.5163751244544983
B,Jalan1.csv,48,fps_down,26,0.007446609437465668,0.009442277883107877,0.02529074871339477,0.037475776580518774,1.0,1.0,0.5220167636871338,0.5141142010688782,0.5163751244544983
B,Jalan1.csv,48,fps_up,68,0.008407445980564636,0.07251524916466542,0.03957460114650209,0.0,0.5624999999999998,11.0,0.5220167636871338,0.5141142010688782,0.5163751244544983
B,Jalan1.csv,48,wrs_overall,94,0.008524415360644777,0.055021364400361435,0.0336135544732431,0.015874379563392983,0.6835106382978723,11.0,0.5220167636871338,0.5141142010688782,0.5163751244544983
B,Jalan1.csv,48,wrs_down,26,0.008830335277777452,0.009268127324489466,0.018023124712411888,0.05739198765226693,1.0,1.0,0.5220167636871338,0.5141142010688782,0.5163751244544983
B,Jalan1.csv,48,wrs_up,68,0.008407445980564636,0.07251524916466542,0.03957460114650209,0.0,0.5624999999999998,11.0,0.5220167636871338,0.5141142010688782,0.5163751244544983
B,Jalan10.csv,48,fps_overall,96,0.011940305004827678,0.060573779232800086,0.03191482237404367,0.012799739637227392,0.681857638888889,13.25,0.5856013298034668,0.5845581889152527,0.5868049263954163
B,Jalan10.csv,48,fps_down,43,0.011835927273644957,0.03916189441847264,0.04022258187665842,0.028576162911019286,1.0,1.0,0.5856013298034668,0.5845581889152527,0.5868049263954163
B,Jalan10.csv,48,fps_up,53,0.01202498882446649,0.0779456857802733,0.025174564664375107,0.0,0.4237421383647799,14.0,0.5856013298034668,0.5845581889152527,0.5868049263954163
B,Jalan10.csv,48,wrs_overall,96,0.010790184411841134,0.05885655915675064,0.02779683138942346,0.024973705342729833,0.681857638888889,13.25,0.5856013298034668,0.5845581889152527,0.5868049263954163
B,Jalan10.csv,48,wrs_down,43,0.009268216182326162,0.03532810076031573,0.03102892758541329,0.055755249137257316,1.0,1.0,0.5856013298034668,0.5845581889152527,0.5868049263954163
B,Jalan10.csv,48,wrs_up,53,0.01202498882446649,0.0779456857802733,0.025174564664375107,0.0,0.4237421383647799,14.0,0.5856013298034668,0.5845581889152527,0.5868049263954163
B,Jalan11.csv,48,fps_overall,98,0.011108637160184433,0.069468577905577,0.026992274514798607,0.012793986938040266,0.6932397959183674,12.0,0.4878566861152649,0.4848816394805908,0.48935794830322266
B,Jalan11.csv,48,fps_down,37,0.007802102614093471,0.011689082472711027,0.0305928449159035,0.033886776214268804,1.0,1.0,0.4878566861152649,0.4848816394805908,0.48935794830322266
B,Jalan11.csv,48,fps_up,60,0.013332810749610265,0.10625707638760398,0.0252217940093639,0.0,0.4989583333333334,13.049999999999997,0.4878566861152649,0.4848816394805908,0.48935794830322266
B,Jalan11.csv,48,wrs_overall,98,0.01240105052687684,0.07379370467091093,0.021812760779558092,0.017037457314066796,0.6932397959183674,12.0,0.4878566861152649,0.4848816394805908,0.48935794830322266
B,Jalan11.csv,48,wrs_down,37,0.011225251531278764,0.0231448236349468,0.016874132860401594,0.04512623829131204,1.0,1.0,0.4878566861152649,0.4848816394805908,0.48935794830322266
B,Jalan11.csv,48,wrs_up,60,0.013332810749610265,0.10625707638760398,0.0252217940093639,0.0,0.4989583333333334,13.049999999999997,0.4878566861152649,0.4848816394805908,0.48935794830322266
B,Jalan12.csv,48,fps_overall,106,0.01494513083038465,0.09443111148364124,0.05583741142686878,0.010245914903398958,0.6865172955974842,14.0,0.6778708100318909,0.6777162551879883,0.6648556590080261
B,Jalan12.csv,48,fps_down,43,0.013628476407638816,0.0281675863404606,0.04934457281799337,0.025257371622332322,1.0,1.0,0.6778708100318909,0.6777162551879883,0.6648556590080261
B,Jalan12.csv,48,fps_up,60,0.016635989708205064,0.14664152674376943,0.06328248300123959,0.0,0.4461805555555556,14.0,0.6778708100318909,0.6777162551879883,0.6648556590080261
B,Jalan12.csv,48,wrs_overall,106,0.012228177192638506,0.10842499266255563,0.048835082533154286,0.02024856581708819,0.6865172955974842,14.0,0.6778708100318909,0.6777162551879883,0.6648556590080261
B,Jalan12.csv,48,wrs_down,43,0.00693086976575297,0.06266413064197049,0.03208301787069717,0.049915069223519716,1.0,1.0,0.6778708100318909,0.6777162551879883,0.6648556590080261
B,Jalan12.csv,48,wrs_up,60,0.016635989708205064,0.14664152674376943,0.06328248300123959,0.0,0.4461805555555556,14.0,0.6778708100318909,0.6777162551879883,0.6648556590080261
B,Jalan13.csv,48,fps_overall,112,0.009303794175918614,0.03821199932135659,0.035511393917009366,0.019459612668268424,0.8240327380952381,13.0,0.5893474221229553,0.594455361366272,0.5995758771896362
B,Jalan13.csv,48,fps_down,66,0.009436090674364206,0.02581279826435188,0.030155499317598613,0.033022373012819135,1.0,1.0,0.5893474221229553,0.594455361366272,0.5995758771896362
B,Jalan13.csv,48,fps_up,42,0.009981975314163026,0.061335696155826534,0.04730983723198906,0.0,0.5307539682539683,15.0,0.5893474221229553,0.594455361366272,0.5995758771896362
B,Jalan13.csv,48,wrs_overall,112,0.010356946216363992,0.03360733232194836,0.03086753439440924,0.03545327604025351,0.8240327380952381,13.0,0.5893474221229553,0.594455361366272,0.5995758771896362
B,Jalan13.csv,48,wrs_down,66,0.011223257773301819,0.01799881790171974,0.022275010430762035,0.060163135098612,1.0,1.0,0.5893474221229553,0.594455361366272,0.5995758771896362
B,Jalan13.csv,48,wrs_up,42,0.009981975314163026,0.061335696155826534,0.04730983723198906,0.0,0.5307539682539683,15.0,0.5893474221229553,0.594455361366272,0.5995758771896362
B,Jalan14.csv,48,fps_overall,105,0.01503632567113354,0.09160825648478085,0.04221738317892665,0.013957314570297563,0.6476190476190476,12.0,0.5142577886581421,0.510150671005249,0.5102618932723999
B,Jalan14.csv,48,fps_down,41,0.010407372582249524,0.017619191364544252,0.040201382870536026,0.03574434219222547,1.0,1.0,0.5142577886581421,0.510150671005249,0.5102618932723999
B,Jalan14.csv,48,fps_up,63,0.018287490787250654,0.141213969602471,0.04419950057294161,0.0,0.4126984126984127,12.0,0.5142577886581421,0.510150671005249,0.5102618932723999
B,Jalan14.csv,48,wrs_overall,105,0.01526458023914269,0.09782298838808402,0.03668446690065875,0.022368677784598195,0.6476190476190476,12.0,0.5142577886581421,0.510150671005249,0.5102618932723999
B,Jalan14.csv,48,wrs_down,41,0.010991926963736371,0.033534968190076814,0.02603171923106945,0.05728563822884904,1.0,1.0,0.5142577886581421,0.510150671005249,0.5102618932723999
B,Jalan14.csv,48,wrs_up,63,0.018287490787250654,0.141213969602471,0.04419950057294161,0.0,0.4126984126984127,12.0,0.5142577886581421,0.510150671005249,0.5102618932723999
