input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\F\Jalan36.csv,3777,3362,102,30,0.6545398195037709,0.0,F,36
E:\0.TA_Teguh\dataset3\F\Jalan37.csv,5719,4861,105,19,0.783632726557665,0.0,F,37
E:\0.TA_Teguh\dataset3\F\Jalan38.csv,3100,2823,109,26,0.7202223680044836,0.0,F,38
E:\0.TA_Teguh\dataset3\F\Jalan39.csv,7426,6816,202,21,0.8417052341000513,0.0,F,39
E:\0.TA_Teguh\dataset3\F\Jalan40.csv,7142,6658,193,7,0.9106625365749471,0.0,F,40
E:\0.TA_Teguh\dataset3\F\Jalan41.csv,8526,7959,164,4,0.9163117538862053,0.0,F,41
E:\0.TA_Teguh\dataset3\F\Jalan42.csv,9107,8622,140,7,0.8993259678673851,0.0,F,42
E:\0.TA_Teguh\dataset3\F\Jalan43.csv,6074,5477,204,29,0.8070242997994175,0.0,F,43
E:\0.TA_Teguh\dataset3\F\Jalan44.csv,7950,7310,194,12,0.8813984792100007,0.0,F,44
E:\0.TA_Teguh\dataset3\F\Jalan45.csv,8160,7696,157,3,0.9266595461160412,0.0,F,45
E:\0.TA_Teguh\dataset3\F\Jalan46.csv,7447,7023,124,5,0.9042266388168877,0.0,F,46
E:\0.TA_Teguh\dataset3\F\Jalan47.csv,14865,13559,370,40,0.8417985052823286,0.0,F,47
E:\0.TA_Teguh\dataset3\F\Jalan48.csv,15693,14441,331,29,0.8618450168462676,0.0,F,48
E:\0.TA_Teguh\dataset3\F\Jalan49.csv,5410,4752,123,25,0.7620167266453765,0.0,F,49
E:\0.TA_Teguh\dataset3\F\Jalan50.csv,7666,7074,124,25,0.7617107220534091,0.0,F,50
E:\0.TA_Teguh\dataset3\F\Jalan51.csv,5928,5200,124,22,0.7852112476214446,0.0,F,51
E:\0.TA_Teguh\dataset3\F\Jalan52.csv,672,395,105,57,0.4373757991930261,0.0,F,52
E:\0.TA_Teguh\dataset3\F\Jalan53.csv,1947,1281,138,66,0.4926904777756869,0.0,F,53
E:\0.TA_Teguh\dataset3\F\Jalan54.csv,4092,2999,130,36,0.6778665841045294,0.0,F,54
E:\0.TA_Teguh\dataset3\F\Jalan55.csv,4443,3557,133,44,0.6246373966086542,0.0,F,55
E:\0.TA_Teguh\dataset3\F\Jalan56.csv,3864,3384,101,20,0.7588838422919688,0.0,F,56
E:\0.TA_Teguh\dataset3\F\Jalan57.csv,6498,5721,117,21,0.7829665526674219,0.0,F,57
E:\0.TA_Teguh\dataset3\F\Jalan58.csv,3802,3386,136,38,0.6833844757245335,0.0,F,58
E:\0.TA_Teguh\dataset3\F\Jalan59.csv,4491,3367,127,46,0.6122304944885713,0.0,F,59
E:\0.TA_Teguh\dataset3\F\Jalan60.csv,3606,3301,122,16,0.825618998533533,0.0,F,60
E:\0.TA_Teguh\dataset3\F\Jalan61.csv,6686,5862,143,36,0.7124435897893994,0.0,F,61
E:\0.TA_Teguh\dataset3\F\Jalan62.csv,4638,4172,130,28,0.7319566457604102,0.0,F,62
E:\0.TA_Teguh\dataset3\F\Jalan63.csv,9391,8397,320,67,0.7467747311890326,0.0,F,63
E:\0.TA_Teguh\dataset3\F\Jalan64.csv,10980,10162,279,11,0.901770249266389,0.0,F,64
E:\0.TA_Teguh\dataset3\F\Jalan65.csv,11212,10550,235,6,0.9184285150369049,0.0,F,65
E:\0.TA_Teguh\dataset3\F\Jalan66.csv,12077,11457,180,0,0.9470938338064927,0.75,F,66
E:\0.TA_Teguh\dataset3\F\Jalan67.csv,7122,6454,273,65,0.7201459491782358,0.0,F,67
E:\0.TA_Teguh\dataset3\F\Jalan68.csv,9876,9170,260,6,0.9225332223958604,0.0,F,68
E:\0.TA_Teguh\dataset3\F\Jalan69.csv,10344,9710,207,4,0.921869400320125,0.0,F,69
E:\0.TA_Teguh\dataset3\F\Jalan70.csv,10004,9468,166,2,0.929559581698053,0.0,F,70
E:\0.TA_Teguh\dataset3\F\Jalan71.csv,20465,18539,480,53,0.8418220232657366,0.0,F,71
E:\0.TA_Teguh\dataset3\F\Jalan72.csv,24481,22542,437,37,0.8668614072542484,0.0,F,72
