input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\F\Jalan19.csv,8247,7468,258,91,0.6299600388807013,0.0,F,19
E:\0.TA_Teguh\dataset3\F\Jalan20.csv,9388,8748,220,38,0.8033950640998568,0.0,F,20
E:\0.TA_Teguh\dataset3\F\Jalan21.csv,9462,9070,173,12,0.9051485957041389,0.0,F,21
E:\0.TA_Teguh\dataset3\F\Jalan22.csv,9664,9314,161,17,0.8715100848420388,0.0,F,22
E:\0.TA_Teguh\dataset3\F\Jalan23.csv,18062,16430,439,97,0.7582129656420075,0.0,F,23
E:\0.TA_Teguh\dataset3\F\Jalan24.csv,22036,20619,434,84,0.784690938999795,0.0,F,24
E:\0.TA_Teguh\dataset3\F\Jalan25.csv,3453,3128,81,12,0.8402130516619779,0.0,F,25
E:\0.TA_Teguh\dataset3\F\Jalan26.csv,5539,5049,93,21,0.750483370103544,0.0,F,26
E:\0.TA_Teguh\dataset3\F\Jalan27.csv,4665,4193,90,23,0.7255588002430781,0.0,F,27
E:\0.TA_Teguh\dataset3\F\Jalan28.csv,473,84,79,74,0.060839863371508936,0.0,F,28
E:\0.TA_Teguh\dataset3\F\Jalan29.csv,1240,697,87,59,0.3139870012198604,0.0,F,29
E:\0.TA_Teguh\dataset3\F\Jalan30.csv,2841,2247,93,36,0.5915405451482542,0.0,F,30
E:\0.TA_Teguh\dataset3\F\Jalan31.csv,3337,2663,91,31,0.6400038043030016,0.0,F,31
E:\0.TA_Teguh\dataset3\F\Jalan32.csv,3182,2892,79,22,0.6989216732327683,0.0,F,32
E:\0.TA_Teguh\dataset3\F\Jalan33.csv,3324,2893,81,18,0.7599934308404943,0.0,F,33
E:\0.TA_Teguh\dataset3\F\Jalan34.csv,2533,2155,98,44,0.5305783450428927,0.0,F,34
E:\0.TA_Teguh\dataset3\F\Jalan35.csv,4576,4319,84,16,0.7853970725584447,0.0,F,35
E:\0.TA_Teguh\dataset3\F\Jalan36.csv,3777,3374,102,46,0.5291863392389637,0.0,F,36
E:\0.TA_Teguh\dataset3\F\Jalan37.csv,5719,4900,105,26,0.7348769794010683,0.0,F,37
E:\0.TA_Teguh\dataset3\F\Jalan38.csv,3100,2787,109,46,0.563382010922628,0.0,F,38
E:\0.TA_Teguh\dataset3\F\Jalan39.csv,7426,6866,202,46,0.749550596907232,0.0,F,39
E:\0.TA_Teguh\dataset3\F\Jalan40.csv,7142,6645,193,41,0.7665856912699641,0.0,F,40
E:\0.TA_Teguh\dataset3\F\Jalan41.csv,8526,8046,164,18,0.860470546824239,0.0,F,41
E:\0.TA_Teguh\dataset3\F\Jalan42.csv,9107,8790,140,10,0.901422546437036,0.0,F,42
E:\0.TA_Teguh\dataset3\F\Jalan43.csv,6074,5447,204,60,0.6873681704797613,0.0,F,43
E:\0.TA_Teguh\dataset3\F\Jalan44.csv,7950,7375,194,38,0.7816274868409048,0.0,F,44
E:\0.TA_Teguh\dataset3\F\Jalan45.csv,8160,7777,157,17,0.8667947641710434,0.0,F,45
E:\0.TA_Teguh\dataset3\F\Jalan46.csv,7447,7152,124,13,0.8704331948035355,0.0,F,46
E:\0.TA_Teguh\dataset3\F\Jalan47.csv,14865,13579,370,94,0.7263009884612968,0.0,F,47
E:\0.TA_Teguh\dataset3\F\Jalan48.csv,15693,14592,331,59,0.799965792874995,0.0,F,48
E:\0.TA_Teguh\dataset3\F\Jalan49.csv,5410,4849,123,30,0.7431423848622849,0.0,F,49
E:\0.TA_Teguh\dataset3\F\Jalan50.csv,7666,7225,124,29,0.7480345762200541,0.0,F,50
E:\0.TA_Teguh\dataset3\F\Jalan51.csv,5928,5219,124,31,0.7303839713219656,0.0,F,51
E:\0.TA_Teguh\dataset3\F\Jalan52.csv,672,215,105,92,0.1227607709750567,0.0,F,52
E:\0.TA_Teguh\dataset3\F\Jalan53.csv,1947,1170,138,91,0.33143164459506413,0.0,F,53
E:\0.TA_Teguh\dataset3\F\Jalan54.csv,4092,2994,130,53,0.5747628769885397,0.0,F,54
E:\0.TA_Teguh\dataset3\F\Jalan55.csv,4443,3587,133,55,0.5676911109545565,0.0,F,55
E:\0.TA_Teguh\dataset3\F\Jalan56.csv,3864,3358,101,39,0.5974053582059927,0.0,F,56
E:\0.TA_Teguh\dataset3\F\Jalan57.csv,6498,5780,117,29,0.7356050474463498,0.0,F,57
E:\0.TA_Teguh\dataset3\F\Jalan58.csv,3802,3348,136,59,0.551643887898117,0.0,F,58
E:\0.TA_Teguh\dataset3\F\Jalan59.csv,4491,3358,127,59,0.5240179027277072,0.0,F,59
E:\0.TA_Teguh\dataset3\F\Jalan60.csv,3606,3254,122,40,0.6597628737637016,0.0,F,60
E:\0.TA_Teguh\dataset3\F\Jalan61.csv,6686,5930,143,41,0.6944754902398801,0.0,F,61
E:\0.TA_Teguh\dataset3\F\Jalan62.csv,4638,4202,130,46,0.6213069888493853,0.0,F,62
E:\0.TA_Teguh\dataset3\F\Jalan63.csv,9391,8291,320,119,0.6102817760703422,0.0,F,63
E:\0.TA_Teguh\dataset3\F\Jalan64.csv,10980,10190,279,54,0.7830013615216423,0.0,F,64
E:\0.TA_Teguh\dataset3\F\Jalan65.csv,11212,10641,235,33,0.8363331297352797,0.0,F,65
E:\0.TA_Teguh\dataset3\F\Jalan66.csv,12077,11643,180,5,0.9426722434573194,0.0,F,66
E:\0.TA_Teguh\dataset3\F\Jalan67.csv,7122,6349,273,111,0.5791513946214922,0.0,F,67
E:\0.TA_Teguh\dataset3\F\Jalan68.csv,9876,9117,260,61,0.7451399074758944,0.0,F,68
E:\0.TA_Teguh\dataset3\F\Jalan69.csv,10344,9828,207,26,0.8520550749414251,0.0,F,69
E:\0.TA_Teguh\dataset3\F\Jalan70.csv,10004,9654,166,12,0.9022521779347435,0.0,F,70
E:\0.TA_Teguh\dataset3\F\Jalan71.csv,20465,18572,480,122,0.7258617989025862,0.0,F,71
E:\0.TA_Teguh\dataset3\F\Jalan72.csv,24481,22901,437,69,0.8200960846605377,0.0,F,72
