input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\F\Jalan31.csv,3337,2624,91,26,0.6703152418430819,0.0,F,31
E:\0.TA_Teguh\dataset3\F\Jalan32.csv,3182,2839,79,18,0.7205692796107045,0.0,F,32
E:\0.TA_Teguh\dataset3\F\Jalan33.csv,3324,2839,81,17,0.7540950703830889,0.0,F,33
E:\0.TA_Teguh\dataset3\F\Jalan34.csv,2533,2164,98,35,0.5991368333304047,0.0,F,34
E:\0.TA_Teguh\dataset3\F\Jalan35.csv,4576,4258,84,10,0.8300212077313889,0.0,F,35
E:\0.TA_Teguh\dataset3\F\Jalan36.csv,3777,3295,102,42,0.5471635356568988,0.0,F,36
E:\0.TA_Teguh\dataset3\F\Jalan37.csv,5719,4844,105,22,0.7550612979862364,0.0,F,37
E:\0.TA_Teguh\dataset3\F\Jalan38.csv,3100,2742,109,41,0.5854473570826837,0.0,F,38
E:\0.TA_Teguh\dataset3\F\Jalan39.csv,7426,6734,202,37,0.7655619054814752,0.0,F,39
E:\0.TA_Teguh\dataset3\F\Jalan40.csv,7142,6563,193,25,0.8199889614454134,0.0,F,40
E:\0.TA_Teguh\dataset3\F\Jalan41.csv,8526,7925,164,10,0.8812507782764493,0.0,F,41
E:\0.TA_Teguh\dataset3\F\Jalan42.csv,9107,8611,140,9,0.8850402535816707,0.0,F,42
E:\0.TA_Teguh\dataset3\F\Jalan43.csv,6074,5371,204,49,0.7120196312653371,0.0,F,43
E:\0.TA_Teguh\dataset3\F\Jalan44.csv,7950,7228,194,27,0.8070857644333683,0.0,F,44
E:\0.TA_Teguh\dataset3\F\Jalan45.csv,8160,7670,157,8,0.8948124123580794,0.0,F,45
E:\0.TA_Teguh\dataset3\F\Jalan46.csv,7447,6997,124,10,0.8652481441932318,0.0,F,46
E:\0.TA_Teguh\dataset3\F\Jalan47.csv,14865,13385,370,73,0.757113820597644,0.0,F,47
E:\0.TA_Teguh\dataset3\F\Jalan48.csv,15693,14328,331,49,0.8037238831964328,0.0,F,48
E:\0.TA_Teguh\dataset3\F\Jalan49.csv,5410,4730,123,29,0.7308514149922599,0.0,F,49
E:\0.TA_Teguh\dataset3\F\Jalan50.csv,7666,7058,124,28,0.7375171736663123,0.0,F,50
E:\0.TA_Teguh\dataset3\F\Jalan51.csv,5928,5172,124,27,0.7460407407090022,0.0,F,51
E:\0.TA_Teguh\dataset3\F\Jalan52.csv,672,241,105,87,0.16231910985062248,0.0,F,52
E:\0.TA_Teguh\dataset3\F\Jalan53.csv,1947,1196,138,82,0.3791639077273778,0.0,F,53
E:\0.TA_Teguh\dataset3\F\Jalan54.csv,4092,2911,130,52,0.5591852654232108,0.0,F,54
E:\0.TA_Teguh\dataset3\F\Jalan55.csv,4443,3524,133,50,0.5827469562219733,0.0,F,55
E:\0.TA_Teguh\dataset3\F\Jalan56.csv,3864,3362,101,24,0.7209300469124309,0.0,F,56
E:\0.TA_Teguh\dataset3\F\Jalan57.csv,6498,5680,117,28,0.7243584940593633,0.0,F,57
E:\0.TA_Teguh\dataset3\F\Jalan58.csv,3802,3307,136,53,0.5755413384696314,0.0,F,58
E:\0.TA_Teguh\dataset3\F\Jalan59.csv,4491,3315,127,56,0.5359275323588375,0.0,F,59
E:\0.TA_Teguh\dataset3\F\Jalan60.csv,3606,3230,122,29,0.7227696620776392,0.0,F,60
E:\0.TA_Teguh\dataset3\F\Jalan61.csv,6686,5857,143,37,0.7066160839618936,0.0,F,61
E:\0.TA_Teguh\dataset3\F\Jalan62.csv,4638,4090,130,44,0.6123595761633406,0.0,F,62
E:\0.TA_Teguh\dataset3\F\Jalan63.csv,9391,8221,320,100,0.6470723502366517,0.0,F,63
E:\0.TA_Teguh\dataset3\F\Jalan64.csv,10980,10016,279,38,0.8098603670339263,0.0,F,64
E:\0.TA_Teguh\dataset3\F\Jalan65.csv,11212,10489,235,17,0.8735450297278876,0.0,F,65
E:\0.TA_Teguh\dataset3\F\Jalan66.csv,12077,11451,180,1,0.942927167139826,0.0,F,66
E:\0.TA_Teguh\dataset3\F\Jalan67.csv,7122,6316,273,91,0.628396428857287,0.0,F,67
E:\0.TA_Teguh\dataset3\F\Jalan68.csv,9876,8962,260,44,0.7812786436412816,0.0,F,68
E:\0.TA_Teguh\dataset3\F\Jalan69.csv,10344,9664,207,12,0.8869027566578291,0.0,F,69
E:\0.TA_Teguh\dataset3\F\Jalan70.csv,10004,9434,166,8,0.8962836207112487,0.0,F,70
E:\0.TA_Teguh\dataset3\F\Jalan71.csv,20465,18356,480,87,0.7728240073927208,0.0,F,71
E:\0.TA_Teguh\dataset3\F\Jalan72.csv,24481,22426,437,59,0.8181799209297416,0.0,F,72
