timestamp,frame,cx,cy,cz,v_walk,step_event,step_time,step_length,step_count,cadence_spm
1762771579.394062,116,0.607188,0.962838,1.380456,1.265006,0,,,4,83.596585
1762771579.443807,117,0.660377,1.027156,1.269325,1.677800,0,,,4,82.172764
1762771579.486625,118,0.696224,0.976759,1.287524,1.444350,0,,,4,80.985477
1762771579.552016,119,0.709463,0.998493,1.454134,0.389179,0,,,4,79.237082
1762771579.596165,120,0.778843,0.935911,0.948285,2.116324,0,,,4,78.098700
1762771579.663741,121,0.876227,0.982449,1.365420,1.597215,0,,,4,76.418276
1762771579.709644,122,0.834749,1.123465,1.341833,3.202177,0,,,4,75.317446
1762771579.771104,123,0.912846,0.789262,1.311836,5.584174,0,,,4,73.892235
1762771579.826478,124,0.903432,1.107485,-0.271677,5.749338,0,,,4,72.653587
1762771579.882503,125,1.031180,0.722870,1.314376,7.233773,1,0.826488,5.978627,5,89.302395
1762771579.940403,126,1.037069,0.880170,1.368297,2.718685,0,,,5,87.789328
1762771580.041824,-1,,,,,0,,,5,85.258936
1762771580.105607,129,1.257578,0.721504,1.490521,4.259122,0,,,5,83.740968
1762771580.153443,130,1.155459,0.846497,-0.506908,3.374086,0,,,5,82.637515
1762771580.201385,131,1.156333,0.621170,1.407328,4.700104,1,0.318881,1.498775,6,97.872533
1762771580.265524,132,1.251674,0.685957,-0.331163,1.797170,0,,,6,96.195122
1762771580.312809,133,1.377112,0.421341,1.381552,6.193210,0,,,6,94.994882
1762771580.377410,134,0.136329,0.455164,-0.448452,19.213959,0,,,6,93.402682
1762771580.427328,135,1.268225,0.501334,1.436950,22.693776,0,,,6,92.208451
1762771580.488155,136,1.267636,0.420861,1.363312,1.323024,0,,,6,90.793897
1762771580.535966,137,-0.942543,3.358144,2.258881,76.884731,0,,,6,89.712130
1762771580.583749,138,-0.192593,0.291354,1.394421,66.072562,0,,,6,88.656447
1762771580.648604,139,0.050631,2.176422,-0.591962,29.306888,0,,,6,87.262716
1762771580.694882,140,-0.021317,0.217283,1.310652,42.362456,0,,,6,86.294689
1762771580.763731,141,-0.565801,0.322422,1.083799,8.054478,0,,,6,84.893640
1762771580.805849,142,-0.604368,1.870464,1.093889,36.766442,0,,,6,84.058765
1762771580.869582,143,-0.191162,0.237933,-0.147002,26.422890,0,,,6,82.826190
1762771580.917287,144,-0.054366,4.249131,2.180859,84.131957,0,,,6,81.926987
1762771580.981415,145,0.136602,0.196080,2.017324,63.272710,0,,,6,80.748550
1762771581.029738,146,0.231383,0.208781,1.897165,1.978939,0,,,6,79.882705
1762771581.092454,147,0.380309,1.608387,1.707433,22.442721,0,,,6,78.786287
1762771581.139981,148,0.027504,2.037764,-0.911580,11.693041,0,,,6,77.975249
1762771581.188040,149,-0.009947,2.224084,0.278230,3.954414,0,,,6,77.171925
1762771581.253793,150,0.279519,6.138158,-0.416955,59.689727,0,,,6,76.099292
1762771581.309086,151,-0.871642,4.595301,0.153697,34.814259,0,,,6,75.220102
1762771581.365110,152,0.572910,3.479944,1.258871,32.575627,1,1.163726,37.909091,7,86.741388
1762771581.411416,153,-0.112821,0.132626,2.002898,73.788342,0,,,7,85.919701
1762771581.475463,154,0.155282,0.206547,1.300485,4.342269,0,,,7,84.808534
1762771581.523673,155,2.068955,3.506158,1.891906,79.119699,0,,,7,83.990893
1762771581.571429,156,0.606850,3.542394,-0.211186,30.625591,0,,,7,83.196354
1762771581.635159,157,0.067645,5.753075,-0.186697,35.705285,0,,,7,82.159176
1762771581.692597,158,-3.534452,2.105300,-0.166824,89.253536,0,,,7,81.246306
1762771581.747709,159,-0.083546,2.248560,0.148867,62.669476,0,,,7,80.389262
1762771581.802989,160,-0.036085,0.126362,1.783806,38.400099,0,,,7,79.547599
1762771581.859498,161,-0.120096,1.893877,0.210516,31.313775,0,,,7,78.705237
1762771581.907640,162,0.079579,0.207430,1.853956,35.274858,0,,,7,78.001536
1762771581.972499,163,0.916826,4.578546,1.253470,68.619855,0,,,7,77.073161
1762771582.019308,164,0.012258,0.209155,2.013821,95.324043,0,,,7,76.416754
1762771582.066292,165,-0.122013,2.077909,2.009205,39.876844,0,,,7,75.769043
1762771582.129793,166,0.040970,0.175826,-0.014087,30.063302,0,,,7,74.910882
1762771582.177531,167,-0.803044,2.473838,3.095710,51.281514,0,,,7,74.278430
1762771582.240943,168,0.066051,0.068349,1.290738,40.334586,0,,,7,73.454670
1762771582.290287,169,0.051385,0.204908,1.932046,2.783399,0,,,7,72.826189
1762771582.354184,170,3.191272,4.001391,-1.545393,77.103298,0,,,7,72.028154
1762771582.400988,171,0.129758,5.332478,2.103055,71.326487,0,,,7,71.454611
1762771582.448575,172,0.077772,0.150020,2.188294,108.911128,0,,,7,70.880766
1762771582.513009,173,0.078047,0.113615,2.006559,0.565010,0,,,7,70.118287
1762771582.559987,174,-0.034586,5.044400,1.937867,104.987385,0,,,7,69.572639
1762771582.623367,175,0.005853,2.639777,1.734064,37.945009,0,,,7,68.849793
1762771582.672276,176,-0.071062,0.206341,1.961216,49.778769,0,,,7,68.302172
