timestamp,frame,cx,cy,cz,v_walk,step_event,step_time,step_length,step_count,cadence_spm
1762771644.137836,103,3.759297,1.727428,1.204142,52.876281,0,,,8,96.993288
1762771644.193949,104,-0.064207,0.222330,2.016418,73.227949,0,,,8,95.905830
1762771644.251168,105,0.136356,1.529567,1.932726,23.113624,0,,,8,94.821777
1762771644.297142,106,-0.075497,0.099908,-0.201927,31.436854,0,,,8,93.968365
1762771644.360956,107,-3.305570,4.549876,1.496426,86.167230,1,0.731386,63.021542,9,104.410043
1762771644.412546,108,-3.205229,4.533222,0.963994,1.971553,0,,,9,103.378828
1762771644.459319,109,-4.605508,1.792227,0.089879,65.806396,0,,,9,102.461356
1762771644.519874,110,-0.023843,0.029652,1.749877,81.066891,0,,,9,101.297459
1762771644.568006,111,-3.757590,3.542957,0.528362,106.517334,0,,,9,100.391044
1762771644.631570,112,-3.701559,3.822351,1.772167,4.482940,0,,,9,99.218550
1762771644.692132,113,-2.585167,1.159518,0.597883,47.676658,0,,,9,98.126644
1762771644.745737,114,-2.611016,1.935967,0.750715,14.492639,0,,,9,97.180023
1762771644.799163,115,-0.015664,0.104395,1.815666,59.457362,0,,,9,96.254567
1762771644.854048,116,0.113737,0.219768,2.052677,3.158722,0,,,9,95.322018
1762771644.901431,117,-0.456074,3.465159,-0.156479,69.540672,0,,,9,94.531346
1762771644.965437,118,-2.455885,1.218668,-0.980494,46.989731,0,,,9,93.483872
1762771645.013324,119,-2.396359,0.696658,0.524956,10.971556,0,,,9,92.715254
1762771645.076982,120,-2.348061,0.934160,0.707264,3.807291,1,0.716026,2.726119,10,101.903176
1762771645.127202,121,0.696421,0.559293,1.230290,61.081001,0,,,10,101.041369
1762771645.171949,122,0.120079,0.415045,1.896351,13.277198,0,,,10,100.285660
1762771645.240114,123,0.087085,3.120761,1.902334,39.696542,0,,,10,99.155947
1762771645.295209,124,-2.056473,1.239806,-0.633896,51.761329,0,,,10,98.261272
1762771645.352999,125,-2.092146,0.935299,0.995525,5.305233,0,,,10,97.340026
1762771645.407521,126,-2.004081,0.911604,1.011282,1.672671,0,,,10,96.486581
1762771645.460501,127,-2.018556,0.881215,0.916856,0.635350,0,,,10,95.671487
1762771645.522664,128,-2.012540,0.856639,0.975988,0.407018,0,,,10,94.732496
1762771645.576023,129,-1.926882,1.019612,1.202635,3.450416,0,,,10,93.941062
1762771645.615970,130,-1.968995,0.695258,0.709699,8.187699,0,,,10,93.357161
1762771645.681788,131,-1.946210,0.697591,0.776219,0.347997,0,,,10,92.410791
1762771645.743103,132,-1.824334,0.952661,1.125433,4.610495,0,,,10,91.546266
1762771645.800301,133,-1.821871,1.008032,1.202323,0.969011,0,,,10,90.754243
1762771645.854973,134,-1.765804,0.916550,1.104604,1.962532,0,,,10,90.009901
1762771645.915242,135,-1.689918,0.948559,1.131528,1.366553,0,,,10,89.203387
1762771645.963645,136,-1.591526,0.931011,1.219253,2.064841,0,,,10,88.566049
1762771646.014140,137,-1.549010,0.843421,1.206588,1.928179,0,,,10,87.910801
1762771646.073774,138,-1.495907,0.960607,1.392718,2.157415,0,,,10,87.149332
1762771646.126489,139,-1.448719,0.884765,1.299267,1.694468,0,,,10,86.487117
1762771646.190146,140,-1.379132,0.909225,1.334759,1.158740,0,,,10,85.700745
1762771646.243724,141,-1.222081,1.061407,1.365592,4.081649,0,,,10,85.049874
1762771646.305483,142,-1.141297,1.181185,1.417329,2.339324,0,,,10,84.311781
1762771646.355580,143,-1.113151,1.178581,1.430860,0.564225,0,,,10,83.722403
1762771646.408668,144,-0.917668,1.266899,1.292500,4.040632,0,,,10,83.106771
1762771646.461643,145,-0.837595,1.267827,1.352268,1.511619,0,,,10,82.501401
