input_path,points_before,points_after,frames_total,frames_invalid,mean_conf,min_conf,subject,trial
E:\0.TA_Teguh\dataset3\A\Jalan45.csv,7368,7044,131,16,0.8540873063142763,0.0,A,45
E:\0.TA_Teguh\dataset3\A\Jalan46.csv,7359,7108,103,7,0.9076065621090452,0.0,A,46
E:\0.TA_Teguh\dataset3\A\Jalan47.csv,11785,10679,340,76,0.7555313597181065,0.0,A,47
E:\0.TA_Teguh\dataset3\A\Jalan48.csv,16057,15258,334,52,0.8220359162657064,0.0,A,48
E:\0.TA_Teguh\dataset3\A\Jalan49.csv,3743,3273,124,33,0.7110061832853691,0.0,A,49
E:\0.TA_Teguh\dataset3\A\Jalan50.csv,8854,7792,148,35,0.740305955469837,0.0,A,50
E:\0.TA_Teguh\dataset3\A\Jalan51.csv,8392,6950,155,40,0.7237169510609911,0.0,A,51
E:\0.TA_Teguh\dataset3\A\Jalan52.csv,2588,2023,123,67,0.4452834677818362,0.0,A,52
E:\0.TA_Teguh\dataset3\A\Jalan53.csv,3682,3496,103,31,0.6789562276519631,0.0,A,53
E:\0.TA_Teguh\dataset3\A\Jalan54.csv,5725,4568,139,43,0.6693140848448155,0.0,A,54
E:\0.TA_Teguh\dataset3\A\Jalan55.csv,3700,2577,127,49,0.5978235158595238,0.0,A,55
E:\0.TA_Teguh\dataset3\A\Jalan56.csv,2359,1269,165,107,0.3455234292201251,0.0,A,56
E:\0.TA_Teguh\dataset3\A\Jalan57.csv,3464,2958,128,45,0.6310267050513427,0.0,A,57
E:\0.TA_Teguh\dataset3\A\Jalan58.csv,6269,5322,170,61,0.622576642646399,0.0,A,58
E:\0.TA_Teguh\dataset3\A\Jalan59.csv,7253,6316,162,51,0.6662340755309912,0.0,A,59
E:\0.TA_Teguh\dataset3\A\Jalan60.csv,3560,2842,146,46,0.6692572854536389,0.0,A,60
E:\0.TA_Teguh\dataset3\A\Jalan61.csv,6112,5682,167,32,0.7884728973304798,0.0,A,61
E:\0.TA_Teguh\dataset3\A\Jalan62.csv,7868,7470,152,23,0.8257176541320829,0.0,A,62
E:\0.TA_Teguh\dataset3\A\Jalan63.csv,14137,12923,402,113,0.7017619127738075,0.0,A,63
E:\0.TA_Teguh\dataset3\A\Jalan64.csv,13245,12522,339,56,0.8120575594340246,0.0,A,64
E:\0.TA_Teguh\dataset3\A\Jalan65.csv,11440,10953,215,17,0.8947589266066416,0.0,A,65
E:\0.TA_Teguh\dataset3\A\Jalan66.csv,12670,12274,179,2,0.9606551570315474,0.0,A,66
E:\0.TA_Teguh\dataset3\A\Jalan67.csv,12501,11815,301,54,0.7975253069441566,0.0,A,67
E:\0.TA_Teguh\dataset3\A\Jalan68.csv,11500,11010,218,25,0.8582163149499008,0.0,A,68
E:\0.TA_Teguh\dataset3\A\Jalan69.csv,10420,10081,164,9,0.9195702806316901,0.0,A,69
E:\0.TA_Teguh\dataset3\A\Jalan70.csv,9172,8923,133,3,0.9525212127214359,0.0,A,70
E:\0.TA_Teguh\dataset3\A\Jalan71.csv,19145,17384,635,168,0.7150924481849302,0.0,A,71
E:\0.TA_Teguh\dataset3\A\Jalan72.csv,26555,25198,579,87,0.8241256814202735,0.0,A,72
E:\0.TA_Teguh\dataset3\B\Jalan1.csv,3882,3563,112,23,0.7776613797535853,0.0,B,1
E:\0.TA_Teguh\dataset3\B\Jalan2.csv,8110,7705,120,12,0.8742012960021394,0.0,B,2
E:\0.TA_Teguh\dataset3\B\Jalan3.csv,7762,6956,117,21,0.7982041192720933,0.0,B,3
E:\0.TA_Teguh\dataset3\B\Jalan4.csv,1097,621,111,77,0.2999597166840331,0.0,B,4
E:\0.TA_Teguh\dataset3\B\Jalan5.csv,2269,1586,123,60,0.5002418456695149,0.0,B,5
E:\0.TA_Teguh\dataset3\B\Jalan6.csv,3905,2615,140,57,0.5771517644490596,0.0,B,6
E:\0.TA_Teguh\dataset3\B\Jalan7.csv,6318,4635,140,54,0.5966333012766033,0.0,B,7
E:\0.TA_Teguh\dataset3\B\Jalan8.csv,3291,3116,109,34,0.6682970442378217,0.0,B,8
E:\0.TA_Teguh\dataset3\B\Jalan9.csv,5770,4726,121,33,0.701653410912285,0.0,B,9
E:\0.TA_Teguh\dataset3\B\Jalan10.csv,4725,4288,134,48,0.6257217719072181,0.0,B,10
E:\0.TA_Teguh\dataset3\B\Jalan11.csv,4466,3814,133,43,0.6576270614108822,0.0,B,11
E:\0.TA_Teguh\dataset3\B\Jalan12.csv,5336,4893,130,37,0.6932903165135039,0.0,B,12
E:\0.TA_Teguh\dataset3\B\Jalan13.csv,6804,6273,138,34,0.7329874223394988,0.0,B,13
E:\0.TA_Teguh\dataset3\B\Jalan14.csv,4566,4173,137,39,0.7009157342850858,0.0,B,14
E:\0.TA_Teguh\dataset3\B\Jalan15.csv,11143,9673,329,76,0.7485332899745176,0.0,B,15
E:\0.TA_Teguh\dataset3\B\Jalan16.csv,11847,11252,285,45,0.8185610311254119,0.0,B,16
E:\0.TA_Teguh\dataset3\B\Jalan17.csv,12211,11704,238,17,0.89907469894651,0.0,B,17
E:\0.TA_Teguh\dataset3\B\Jalan18.csv,13863,13363,193,4,0.9488671026081951,0.0,B,18
E:\0.TA_Teguh\dataset3\B\Jalan19.csv,9722,8730,295,55,0.7955901114575133,0.0,B,19
E:\0.TA_Teguh\dataset3\B\Jalan20.csv,9423,8952,258,32,0.8544902295665449,0.0,B,20
E:\0.TA_Teguh\dataset3\B\Jalan21.csv,13130,12645,209,5,0.9449528256639029,0.0,B,21
E:\0.TA_Teguh\dataset3\B\Jalan22.csv,13471,13040,184,0,0.9679625706276734,0.8888888888888888,B,22
E:\0.TA_Teguh\dataset3\B\Jalan23.csv,20772,19016,532,95,0.8004334133451606,0.0,B,23
E:\0.TA_Teguh\dataset3\B\Jalan24.csv,22976,21335,527,98,0.7936188856276618,0.0,B,24
E:\0.TA_Teguh\dataset3\B\Jalan25.csv,3203,2964,96,22,0.7500534682537195,0.0,B,25
E:\0.TA_Teguh\dataset3\B\Jalan26.csv,6315,5674,108,26,0.7355789264027758,0.0,B,26
E:\0.TA_Teguh\dataset3\B\Jalan27.csv,6216,5497,98,20,0.7739621644027471,0.0,B,27
E:\0.TA_Teguh\dataset3\B\Jalan28.csv,858,492,90,60,0.32736067019400356,0.0,B,28
E:\0.TA_Teguh\dataset3\B\Jalan29.csv,2261,1538,109,49,0.5393064842067767,0.0,B,29
E:\0.TA_Teguh\dataset3\B\Jalan30.csv,3605,2248,122,60,0.4944887133559364,0.0,B,30
E:\0.TA_Teguh\dataset3\B\Jalan31.csv,4201,3303,115,43,0.6048388565286532,0.0,B,31
E:\0.TA_Teguh\dataset3\B\Jalan32.csv,3219,3014,92,30,0.6564190089809138,0.0,B,32
E:\0.TA_Teguh\dataset3\B\Jalan33.csv,4230,3298,108,41,0.59879569391723,0.0,B,33
E:\0.TA_Teguh\dataset3\B\Jalan34.csv,3302,2927,104,43,0.5686962448714437,0.0,B,34
E:\0.TA_Teguh\dataset3\B\Jalan35.csv,3232,2650,108,41,0.5980619309127461,0.0,B,35
E:\0.TA_Teguh\dataset3\B\Jalan36.csv,3061,2713,98,30,0.6751401537514374,0.0,B,36
E:\0.TA_Teguh\dataset3\B\Jalan37.csv,4240,3728,107,28,0.7136465685394923,0.0,B,37
E:\0.TA_Teguh\dataset3\B\Jalan38.csv,3329,2971,104,36,0.6337217296711941,0.0,B,38
E:\0.TA_Teguh\dataset3\B\Jalan39.csv,8992,7708,277,88,0.663946111094534,0.0,B,39
E:\0.TA_Teguh\dataset3\B\Jalan40.csv,8379,7934,227,34,0.827721667093472,0.0,B,40
E:\0.TA_Teguh\dataset3\B\Jalan41.csv,10290,9895,197,8,0.9292679740908804,0.0,B,41
E:\0.TA_Teguh\dataset3\B\Jalan42.csv,9658,9342,147,2,0.955420401341123,0.0,B,42
E:\0.TA_Teguh\dataset3\B\Jalan43.csv,7000,6063,250,73,0.6872969534086222,0.0,B,43
E:\0.TA_Teguh\dataset3\B\Jalan44.csv,9539,9134,205,9,0.9286222486560968,0.0,B,44
E:\0.TA_Teguh\dataset3\B\Jalan45.csv,10650,10251,185,4,0.949107680237608,0.0,B,45
E:\0.TA_Teguh\dataset3\B\Jalan46.csv,13875,13390,155,0,0.9683431248365966,0.8979591836734694,B,46
E:\0.TA_Teguh\dataset3\B\Jalan47.csv,16323,15012,398,57,0.8339451820971552,0.0,B,47
E:\0.TA_Teguh\dataset3\B\Jalan48.csv,19861,18563,433,72,0.812413470961039,0.0,B,48
E:\0.TA_Teguh\dataset3\B\Jalan49.csv,3348,2186,128,54,0.5697750555219641,0.0,B,49
E:\0.TA_Teguh\dataset3\B\Jalan50.csv,8046,7547,135,22,0.8183237555852508,0.0,B,50
E:\0.TA_Teguh\dataset3\B\Jalan51.csv,7892,6943,153,42,0.7067386826212523,0.0,B,51
E:\0.TA_Teguh\dataset3\B\Jalan52.csv,1307,902,123,73,0.39844759654257045,0.0,B,52
E:\0.TA_Teguh\dataset3\B\Jalan53.csv,1755,957,161,115,0.28152679114947105,0.0,B,53
E:\0.TA_Teguh\dataset3\B\Jalan54.csv,4377,2950,151,60,0.5865279824140213,0.0,B,54
E:\0.TA_Teguh\dataset3\B\Jalan55.csv,5968,4762,149,47,0.6650933651267712,0.0,B,55
E:\0.TA_Teguh\dataset3\B\Jalan56.csv,4657,4465,112,22,0.7808872154291077,0.0,B,56
E:\0.TA_Teguh\dataset3\B\Jalan57.csv,7016,5918,153,55,0.6203081602048567,0.0,B,57
E:\0.TA_Teguh\dataset3\B\Jalan58.csv,5236,4754,152,51,0.6475548117923416,0.0,B,58
E:\0.TA_Teguh\dataset3\B\Jalan59.csv,4769,4095,147,53,0.6231877480455776,0.0,B,59
E:\0.TA_Teguh\dataset3\B\Jalan60.csv,4015,3692,138,39,0.7000097705192344,0.0,B,60
E:\0.TA_Teguh\dataset3\B\Jalan61.csv,5761,5278,147,33,0.7498335513530906,0.0,B,61
E:\0.TA_Teguh\dataset3\B\Jalan62.csv,5761,5295,153,43,0.6956956182945572,0.0,B,62
E:\0.TA_Teguh\dataset3\B\Jalan63.csv,11783,10540,408,121,0.687974630126973,0.0,B,63
E:\0.TA_Teguh\dataset3\B\Jalan64.csv,12163,11526,320,41,0.8473455654985163,0.0,B,64
E:\0.TA_Teguh\dataset3\B\Jalan65.csv,13016,12487,248,11,0.9247524752735373,0.0,B,65
E:\0.TA_Teguh\dataset3\B\Jalan66.csv,12511,12051,209,4,0.9485700610142275,0.0,B,66
E:\0.TA_Teguh\dataset3\B\Jalan67.csv,11845,10697,406,111,0.7076803339456913,0.0,B,67
E:\0.TA_Teguh\dataset3\B\Jalan68.csv,11758,11142,287,37,0.8427826981175438,0.0,B,68
E:\0.TA_Teguh\dataset3\B\Jalan69.csv,13269,12751,264,12,0.9230448645026581,0.0,B,69
E:\0.TA_Teguh\dataset3\B\Jalan70.csv,13626,13169,217,3,0.9542775487236294,0.0,B,70
E:\0.TA_Teguh\dataset3\B\Jalan71.csv,21462,19107,622,146,0.7446552556384448,0.0,B,71
E:\0.TA_Teguh\dataset3\B\Jalan72.csv,23437,21458,582,116,0.7832008091222176,0.0,B,72
E:\0.TA_Teguh\dataset3\C\Jalan1.csv,4900,4399,158,39,0.7392517381930883,0.0,C,1
E:\0.TA_Teguh\dataset3\C\Jalan2.csv,7355,7055,149,24,0.8136952900602156,0.0,C,2
E:\0.TA_Teguh\dataset3\C\Jalan3.csv,10578,9456,183,38,0.7752236357315604,0.0,C,3
E:\0.TA_Teguh\dataset3\C\Jalan4.csv,1451,1012,126,75,0.3946286660204625,0.0,C,4
E:\0.TA_Teguh\dataset3\C\Jalan5.csv,1830,1059,160,109,0.31475499441011323,0.0,C,5
E:\0.TA_Teguh\dataset3\C\Jalan6.csv,3008,2173,161,86,0.4560755786490573,0.0,C,6
E:\0.TA_Teguh\dataset3\C\Jalan7.csv,5889,4456,180,56,0.6710677234284256,0.0,C,7
E:\0.TA_Teguh\dataset3\C\Jalan8.csv,5192,4928,141,40,0.7009777806541337,0.0,C,8
E:\0.TA_Teguh\dataset3\C\Jalan9.csv,4357,3831,155,63,0.5800758275005,0.0,C,9
E:\0.TA_Teguh\dataset3\C\Jalan10.csv,5260,4766,176,74,0.5668776160696293,0.0,C,10
E:\0.TA_Teguh\dataset3\C\Jalan11.csv,6301,5182,160,66,0.5691911884271678,0.0,C,11
E:\0.TA_Teguh\dataset3\C\Jalan12.csv,5562,5172,149,36,0.7375702746320123,0.0,C,12
E:\0.TA_Teguh\dataset3\C\Jalan13.csv,7144,6297,187,52,0.701896573590727,0.0,C,13
E:\0.TA_Teguh\dataset3\C\Jalan14.csv,4385,3962,156,54,0.639195627916203,0.0,C,14
E:\0.TA_Teguh\dataset3\C\Jalan15.csv,13239,11566,450,142,0.6658164919346566,0.0,C,15
E:\0.TA_Teguh\dataset3\C\Jalan16.csv,14787,13844,348,38,0.8640715534416223,0.0,C,16
E:\0.TA_Teguh\dataset3\C\Jalan17.csv,14834,14163,320,28,0.8859366131257257,0.0,C,17
E:\0.TA_Teguh\dataset3\C\Jalan18.csv,12298,11758,231,15,0.906107353836873,0.0,C,18
E:\0.TA_Teguh\dataset3\C\Jalan19.csv,12702,11729,370,71,0.7912797234988753,0.0,C,19
E:\0.TA_Teguh\dataset3\C\Jalan20.csv,11493,10792,334,61,0.7965047089852265,0.0,C,20
E:\0.TA_Teguh\dataset3\C\Jalan21.csv,14260,13626,272,30,0.8653456859090164,0.0,C,21
E:\0.TA_Teguh\dataset3\C\Jalan22.csv,14056,13555,228,5,0.9478655144187738,0.0,C,22
E:\0.TA_Teguh\dataset3\C\Jalan23.csv,19531,16163,658,200,0.6799293870627767,0.0,C,23
E:\0.TA_Teguh\dataset3\C\Jalan24.csv,25393,23542,664,139,0.7721445716607293,0.0,C,24
E:\0.TA_Teguh\dataset3\C\Jalan25.csv,3772,3192,134,53,0.595190635181885,0.0,C,25
E:\0.TA_Teguh\dataset3\C\Jalan26.csv,7483,7137,153,31,0.7779068159980974,0.0,C,26
E:\0.TA_Teguh\dataset3\C\Jalan27.csv,6355,5453,123,32,0.717804104594442,0.0,C,27
E:\0.TA_Teguh\dataset3\C\Jalan28.csv,942,588,93,58,0.3696805434985801,0.0,C,28
E:\0.TA_Teguh\dataset3\C\Jalan29.csv,1389,841,117,81,0.3030390963343039,0.0,C,29
E:\0.TA_Teguh\dataset3\C\Jalan30.csv,2342,1588,131,62,0.5118875301465577,0.0,C,30
E:\0.TA_Teguh\dataset3\C\Jalan31.csv,3938,2641,136,52,0.6021858304648342,0.0,C,31
E:\0.TA_Teguh\dataset3\C\Jalan32.csv,4713,4493,104,29,0.7015592833304376,0.0,C,32
E:\0.TA_Teguh\dataset3\C\Jalan33.csv,4802,3988,122,45,0.6113964019529943,0.0,C,33
E:\0.TA_Teguh\dataset3\C\Jalan34.csv,3835,3142,136,56,0.5714919020572423,0.0,C,34
E:\0.TA_Teguh\dataset3\C\Jalan35.csv,3030,2665,120,40,0.6481725566935409,0.0,C,35
E:\0.TA_Teguh\dataset3\C\Jalan36.csv,5084,4639,140,46,0.6544505510968702,0.0,C,36
E:\0.TA_Teguh\dataset3\C\Jalan37.csv,4794,4192,125,33,0.7170271706103049,0.0,C,37
E:\0.TA_Teguh\dataset3\C\Jalan38.csv,2855,2339,132,71,0.44935606994922167,0.0,C,38
E:\0.TA_Teguh\dataset3\C\Jalan39.csv,8928,7723,278,74,0.7153173266756684,0.0,C,39
E:\0.TA_Teguh\dataset3\C\Jalan40.csv,10908,10291,260,28,0.8680821728921699,0.0,C,40
E:\0.TA_Teguh\dataset3\C\Jalan41.csv,9820,9319,205,10,0.9232579194337585,0.0,C,41
E:\0.TA_Teguh\dataset3\C\Jalan42.csv,8401,8086,144,2,0.9567294908850086,0.0,C,42
E:\0.TA_Teguh\dataset3\C\Jalan43.csv,9929,8902,263,57,0.768094502617109,0.0,C,43
E:\0.TA_Teguh\dataset3\C\Jalan44.csv,12201,11537,265,27,0.8739710648020013,0.0,C,44
E:\0.TA_Teguh\dataset3\C\Jalan45.csv,9976,9462,210,11,0.9177584279398157,0.0,C,45
E:\0.TA_Teguh\dataset3\C\Jalan46.csv,11636,11139,199,9,0.9233510140851665,0.0,C,46
E:\0.TA_Teguh\dataset3\C\Jalan47.csv,13863,11560,486,149,0.6765762898770644,0.0,C,47
E:\0.TA_Teguh\dataset3\C\Jalan48.csv,18076,16880,478,88,0.7957146146005042,0.0,C,48
E:\0.TA_Teguh\dataset3\C\Jalan49.csv,5067,4641,143,28,0.7926082777630231,0.0,C,49
E:\0.TA_Teguh\dataset3\C\Jalan50.csv,8062,7713,172,23,0.8408354716591786,0.0,C,50
E:\0.TA_Teguh\dataset3\C\Jalan51.csv,10243,9020,176,38,0.7634530964254304,0.0,C,51
E:\0.TA_Teguh\dataset3\C\Jalan52.csv,1782,1288,155,94,0.3815527115017331,0.0,C,52
E:\0.TA_Teguh\dataset3\C\Jalan53.csv,2174,1362,155,94,0.38656159108209637,0.0,C,53
E:\0.TA_Teguh\dataset3\C\Jalan54.csv,3836,2442,161,69,0.5574459795646535,0.0,C,54
E:\0.TA_Teguh\dataset3\C\Jalan55.csv,6675,5409,163,46,0.6940684746937046,0.0,C,55
E:\0.TA_Teguh\dataset3\C\Jalan56.csv,4804,4523,138,44,0.6641236674912064,0.0,C,56
E:\0.TA_Teguh\dataset3\C\Jalan57.csv,8030,6604,166,52,0.6676949759181194,0.0,C,57
E:\0.TA_Teguh\dataset3\C\Jalan58.csv,6040,5286,180,67,0.615688222782113,0.0,C,58
E:\0.TA_Teguh\dataset3\C\Jalan59.csv,4852,4381,174,61,0.6326988348121269,0.0,C,59
E:\0.TA_Teguh\dataset3\C\Jalan60.csv,6292,5854,157,25,0.8186588155761342,0.0,C,60
E:\0.TA_Teguh\dataset3\C\Jalan61.csv,6207,5689,164,47,0.697006865752494,0.0,C,61
E:\0.TA_Teguh\dataset3\C\Jalan62.csv,3959,3547,154,50,0.6554115738122803,0.0,C,62
E:\0.TA_Teguh\dataset3\C\Jalan63.csv,13323,11196,474,172,0.622312888988482,0.0,C,63
E:\0.TA_Teguh\dataset3\C\Jalan64.csv,13132,12259,364,63,0.8056402486480743,0.0,C,64
E:\0.TA_Teguh\dataset3\C\Jalan65.csv,12199,11569,300,36,0.8543483292135227,0.0,C,65
E:\0.TA_Teguh\dataset3\C\Jalan66.csv,11572,11070,238,20,0.8853003122480514,0.0,C,66
E:\0.TA_Teguh\dataset3\C\Jalan67.csv,10768,9025,373,130,0.6365538496467482,0.0,C,67
E:\0.TA_Teguh\dataset3\C\Jalan68.csv,10400,9505,320,75,0.7478953948490472,0.0,C,68
E:\0.TA_Teguh\dataset3\C\Jalan69.csv,11199,10650,276,41,0.8300378512282929,0.0,C,69
E:\0.TA_Teguh\dataset3\C\Jalan70.csv,11783,11320,233,14,0.9103270356196843,0.0,C,70
E:\0.TA_Teguh\dataset3\C\Jalan71.csv,22255,18651,695,199,0.695342645515872,0.0,C,71
E:\0.TA_Teguh\dataset3\C\Jalan72.csv,30306,28672,666,104,0.8268257320825685,0.0,C,72
E:\0.TA_Teguh\dataset3\D\Jalan1.csv,3840,3264,120,38,0.6742172170192521,0.0,D,1
E:\0.TA_Teguh\dataset3\D\Jalan2.csv,7033,6521,123,25,0.7734322576965618,0.0,D,2
E:\0.TA_Teguh\dataset3\D\Jalan3.csv,7117,6302,126,33,0.7183021638645215,0.0,D,3
E:\0.TA_Teguh\dataset3\D\Jalan4.csv,1098,696,106,64,0.38486762191498475,0.0,D,4
E:\0.TA_Teguh\dataset3\D\Jalan5.csv,1795,1137,129,81,0.36551419623797043,0.0,D,5
E:\0.TA_Teguh\dataset3\D\Jalan6.csv,3916,3100,124,51,0.5720370611439493,0.0,D,6
E:\0.TA_Teguh\dataset3\D\Jalan7.csv,5536,4132,132,44,0.6474723009710885,0.0,D,7
E:\0.TA_Teguh\dataset3\D\Jalan8.csv,3953,3730,105,27,0.7257693894666004,0.0,D,8
E:\0.TA_Teguh\dataset3\D\Jalan9.csv,6108,5124,129,47,0.6173422712203772,0.0,D,9
E:\0.TA_Teguh\dataset3\D\Jalan10.csv,4146,3677,130,54,0.5702121605948689,0.0,D,10
E:\0.TA_Teguh\dataset3\D\Jalan11.csv,4193,3539,146,65,0.5397436769092944,0.0,D,11
E:\0.TA_Teguh\dataset3\D\Jalan12.csv,5358,5109,121,18,0.8297378932340971,0.0,D,12
E:\0.TA_Teguh\dataset3\D\Jalan13.csv,5419,4790,138,32,0.7493024303519373,0.0,D,13
E:\0.TA_Teguh\dataset3\D\Jalan14.csv,3711,3459,111,20,0.8005369108926509,0.0,D,14
E:\0.TA_Teguh\dataset3\D\Jalan15.csv,9116,7524,356,130,0.6227235561331144,0.0,D,15
E:\0.TA_Teguh\dataset3\D\Jalan16.csv,11748,11113,284,33,0.8623441030453419,0.0,D,16
E:\0.TA_Teguh\dataset3\D\Jalan17.csv,10743,10214,241,21,0.883648732538791,0.0,D,17
E:\0.TA_Teguh\dataset3\D\Jalan18.csv,10053,9627,188,9,0.9214281382526457,0.0,D,18
E:\0.TA_Teguh\dataset3\D\Jalan19.csv,10159,8685,301,63,0.7735282573579714,0.0,D,19
E:\0.TA_Teguh\dataset3\D\Jalan20.csv,10956,10249,286,38,0.8459928100039005,0.0,D,20
E:\0.TA_Teguh\dataset3\D\Jalan21.csv,14189,13596,253,9,0.9368217356297723,0.0,D,21
E:\0.TA_Teguh\dataset3\D\Jalan22.csv,11545,11129,202,2,0.956378580718008,0.0,D,22
E:\0.TA_Teguh\dataset3\D\Jalan23.csv,20464,18716,529,116,0.7604238919027068,0.0,D,23
E:\0.TA_Teguh\dataset3\D\Jalan24.csv,23201,21603,511,84,0.8170455217666307,0.0,D,24
E:\0.TA_Teguh\dataset3\D\Jalan25.csv,2831,2608,92,25,0.7127707519882184,0.0,D,25
E:\0.TA_Teguh\dataset3\D\Jalan26.csv,6232,5945,102,10,0.8737554672348952,0.0,D,26
E:\0.TA_Teguh\dataset3\D\Jalan27.csv,5398,4552,116,38,0.6504291287752153,0.0,D,27
E:\0.TA_Teguh\dataset3\D\Jalan28.csv,710,393,79,54,0.30990791353493685,0.0,D,28
E:\0.TA_Teguh\dataset3\D\Jalan29.csv,2110,1239,107,59,0.4400461593464967,0.0,D,29
E:\0.TA_Teguh\dataset3\D\Jalan30.csv,3026,1874,119,53,0.541999797085005,0.0,D,30
E:\0.TA_Teguh\dataset3\D\Jalan31.csv,4137,3045,106,42,0.5833415555127269,0.0,D,31
E:\0.TA_Teguh\dataset3\D\Jalan32.csv,2741,2603,67,16,0.7422793548962263,0.0,D,32
E:\0.TA_Teguh\dataset3\D\Jalan33.csv,3769,2808,99,40,0.573143079857797,0.0,D,33
